"Local Agencies Warn Against Facebook Identity Theft - WIFR" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGnY9S3vo3TQ3vssak8oGbT_IWXzA&url=http://www.wifr.com/home/headlines/Local-Agencies-Warn-Against-Facebook-Identity-Theft--196705091.html" "" "tag:news.google.com,2005:cluster=http://www.wifr.com/home/headlines/Local-Agencies-Warn-Against-Facebook-Identity-Theft--196705091.html" 
"Occupational Therapist Impersonator Sentenced to Prison for Mail Fraud and ... - 7thSpace Interactive (press release)" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFZa6vHN8ToyfCsmaOeiilHklmK1A&url=http://7thspace.com/headlines/433025/occupational_therapist_impersonator_sentenced_to_prison_for_mail_fraud_and_identity_theft.html" "" "tag:news.google.com,2005:cluster=http://7thspace.com/headlines/433025/occupational_therapist_impersonator_sentenced_to_prison_for_mail_fraud_and_identity_theft.html" 
"Tax-related ID theft hits township victims - Hometownlife.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEP4PaMArhHI8wXxzcmC-bZZR6kSA&url=http://www.hometownlife.com/article/20130310/NEWS15/303100414/Tax-related-ID-theft-hits-township-victims" "" "tag:news.google.com,2005:cluster=http://www.hometownlife.com/article/20130310/NEWS15/303100414/Tax-related-ID-theft-hits-township-victims" 
"Woman Sentenced in Morgan Nick Identity Theft Case - 5NEWSOnline.com - Ft. Smith, Fayetteville, Bentonville  News & Weather - KFSM KXNW Television" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHK0UbpdNFrWxGYZmVqxtav_Kw4Kw&url=http://5newsonline.com/2013/03/01/woman-sentenced-in-morgan-nick-identity-theft-case/" "" "tag:news.google.com,2005:cluster=http://5newsonline.com/2013/03/01/woman-sentenced-in-morgan-nick-identity-theft-case/" 
"Sturgis residents victims of identity theft - Rapid City Journal" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNH4BoLlwgdqPnWMu_OYLAJ9-c4ntw&url=http://rapidcityjournal.com/news/sturgis-residents-victims-of-identity-theft/article_22e1c8c1-6fcf-50c7-ad9b-3a05d5044c93.html" "" "tag:news.google.com,2005:cluster=http://rapidcityjournal.com/news/sturgis-residents-victims-of-identity-theft/article_22e1c8c1-6fcf-50c7-ad9b-3a05d5044c93.html" 
"Robert Siciliano:  Maryland Child Identity Lock Bill Is Useless" "http://www.huffingtonpost.com/robert-siciliano/maryland-child-identity-lock-bill_b_2410294.html" "Robert Siciliano" "http://www.huffingtonpost.com/robert-siciliano/maryland-child-identity-lock-bill_b_2410294.html" 
"Identity Theft, Stolen Wallet Reported by Kirkwood Residents - Patch.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGhMhznh2YA-cak9PsEohIYLp6iTw&url=http://kirkwood.patch.com/articles/st-louis-crime-identity-theft-stolen-wallet-reported-by-kirkwood-residents" "" "tag:news.google.com,2005:cluster=http://kirkwood.patch.com/articles/st-louis-crime-identity-theft-stolen-wallet-reported-by-kirkwood-residents" 
"IRS seeing spike in identity theft cases - Tucson News Now" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNG8C_AjalecDa1CYJReYyqvtaG5Ag&url=http://www.tucsonnewsnow.com/story/21437524/irs-seeing-spike-in-identity-theft-cases" "" "tag:news.google.com,2005:cluster=http://www.tucsonnewsnow.com/story/21437524/irs-seeing-spike-in-identity-theft-cases" 
"How to Defend Against Identity Theft This Tax Season - CNBC.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEwUZtMjDP0gn7BrBeDfCXhx3ttlw&url=http://www.cnbc.com/id/100480906" "" "tag:news.google.com,2005:cluster=http://www.cnbc.com/id/100480906" 
"Four indicted in federal tax fraud, identity theft case - Anchorage Daily News" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEYe7JZebZKdR9jN7anvsKpP-w9Tg&url=http://www.adn.com/2013/02/27/2805318/four-indicted-in-federal-tax-fraud.html" "" "tag:news.google.com,2005:cluster=http://www.adn.com/2013/02/27/2805318/four-indicted-in-federal-tax-fraud.html" 
"Jason Alderman:  Fixing Errors on Your Credit Report" "http://www.huffingtonpost.com/jason-alderman/fixing-errors-on-your-cre_b_2331582.html" "Jason Alderman" "http://www.huffingtonpost.com/jason-alderman/fixing-errors-on-your-cre_b_2331582.html" 
"12.6 Million Reasons Why Identity Theft Matters - Huffington Post" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFysgYGeukMZ54nBnbzj22F8p5ExQ&url=http://www.huffingtonpost.com/adam-levin/126-million-reasons-why-i_b_2788870.html" "" "tag:news.google.com,2005:cluster=http://www.huffingtonpost.com/adam-levin/126-million-reasons-why-i_b_2788870.html" 
"Vernon man accused of wire fraud and identity theft in Florida - Brattleboro Reformer" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNG2k6qysvBSwrmxL00m_yOiht6xmw&url=http://www.reformer.com/localnews/ci_22710849/vernon-man-accused-wire-fraud-and-identity-theft" "" "tag:news.google.com,2005:cluster=http://www.reformer.com/localnews/ci_22710849/vernon-man-accused-wire-fraud-and-identity-theft" 
" IRS Announces Crack Down " "http://www.huffingtonpost.com/huff-wires/20130207/us-tax-fraud/" "The Huffington Post News Team" "http://www.huffingtonpost.com/2013/02/07/irs-identity-theft-crack-down_n_2639905.html" 
"Theft of Golf Clubs, Identity Theft - Patch.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGwePCxY_L624uzoVFRG-VeVIfiVw&url=http://winnetka.patch.com/articles/theft-of-golf-clubs-identity-theft" "" "tag:news.google.com,2005:cluster=http://winnetka.patch.com/articles/theft-of-golf-clubs-identity-theft" 
"New report shows identity theft is on the rise - KGET 17" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGcDl88MYl8VSDjmTk_cqTwYVqbgA&url=http://www.kget.com/news/local/story/New-report-shows-identity-theft-is-on-the-rise/SI43VLmXZUitYunA4M5Dkg.cspx" "" "tag:news.google.com,2005:cluster=http://www.kget.com/news/local/story/New-report-shows-identity-theft-is-on-the-rise/SI43VLmXZUitYunA4M5Dkg.cspx" 
"The Circuit: FTC says identity theft is top consumer complaint - Washington Post (blog)" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGD7ezS1rwkgD9OvjV47NLgK9XquQ&url=http://www.washingtonpost.com/blogs/post-tech/post/the-circuit-ftc-says-identity-theft-is-top-consumer-complaint/2013/02/26/12098fe2-8013-11e2-b99e-6baf4ebe42df_blog.html" "" "tag:news.google.com,2005:cluster=http://www.washingtonpost.com/blogs/post-tech/post/the-circuit-ftc-says-identity-theft-is-top-consumer-complaint/2013/02/26/12098fe2-8013-11e2-b99e-6baf4ebe42df_blog.html" 
"Colorado identity theft panelist gets identity stolen from work Monday - Denver Post" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFD4MNNG-LdmrcZmcXOYSfOpCJ16Q&url=http://www.denverpost.com/breakingnews/ci_22726439/colorado-identity-theft-panelist-gets-identity-stolen-from" "" "tag:news.google.com,2005:cluster=http://www.denverpost.com/breakingnews/ci_22726439/colorado-identity-theft-panelist-gets-identity-stolen-from" 
"Seven charged with identity theft inside Davis County Jail - StandardNet" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFIjkSZnjZs-tvw7NFSI2TM6c9NhQ&url=http://www.standard.net/stories/2013/02/22/seven-charged-identity-theft-inside-davis-county-jail" "" "tag:news.google.com,2005:cluster=http://www.standard.net/stories/2013/02/22/seven-charged-identity-theft-inside-davis-county-jail" 
"Expert says credit monitoring fails to stop most identity-theft crime - Anderson Independent Mail" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNG5vVopLMW5SBShwad88HSFIs4mmw&url=http://www.independentmail.com/news/2013/mar/05/expert-says-credit-monitoring-fails-to-stop-most/" "" "tag:news.google.com,2005:cluster=http://www.independentmail.com/news/2013/mar/05/expert-says-credit-monitoring-fails-to-stop-most/" 
"Why Identity Theft Matters - ABC News" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHU6VG0KOeoOcn9lVbrKK39BFoDOA&url=http://abcnews.go.com/Business/126-million-reasons-identity-theft-matters/story?id%3D18628475" "" "tag:news.google.com,2005:cluster=http://abcnews.go.com/Business/126-million-reasons-identity-theft-matters/story?id=18628475" 
"South Florida leads nation in identity theft, feds report - Palm Beach Post" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGoPcGZAbQsqwTUbbaOBDzQNSj7kg&url=http://www.palmbeachpost.com/news/business/south-florida-leads-nation-in-identity-theft-feds-/nWZxq/" "" "tag:news.google.com,2005:cluster=http://www.palmbeachpost.com/news/business/south-florida-leads-nation-in-identity-theft-feds-/nWZxq/" 
"Berks business leaders urged to watch for ID theft - Reading Eagle" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHwNHffAQkgAj9R_S0l-GalM7I3Xg&url=http://readingeagle.com/article.aspx?id%3D455811" "" "tag:news.google.com,2005:cluster=http://readingeagle.com/article.aspx?id=455811" 
"Program on identity theft set for Tuesday - Times Herald-Record" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNG9282YWgmDTdLPaH8vXaw6M2njjA&url=http://www.recordonline.com/apps/pbcs.dll/article?AID%3D/20130310/COMM/303100310/-1/NEWS" "" "tag:news.google.com,2005:cluster=http://www.recordonline.com/apps/pbcs.dll/article?AID=/20130310/COMM/303100310/-1/NEWS" 
"Canton woman charged by troopers in alleged identity theft - WatertownDailyTimes.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNF1104Rbzp6q1UH3PsokFFRPb295Q&url=http://www.watertowndailytimes.com/article/20130306/NEWS09/703069765" "" "tag:news.google.com,2005:cluster=http://www.watertowndailytimes.com/article/20130306/NEWS09/703069765" 
"Robert Siciliano:  The Social Media Identity Theft of a School Director Via Twitter" "http://www.huffingtonpost.com/robert-siciliano/highschooler-goes-social-media_b_2550541.html" "Robert Siciliano" "http://www.huffingtonpost.com/robert-siciliano/highschooler-goes-social-media_b_2550541.html" 
"Identity Theft Tops The List Of Consumer Complaint List In 2012 - Business Insider" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGVtEGIn5K_QYYV6Jz3Z3yY1Xsing&url=http://www.businessinsider.com/top-10-identity-theft-complaints-in-2012-2013-2" "" "tag:news.google.com,2005:cluster=http://www.businessinsider.com/top-10-identity-theft-complaints-in-2012-2013-2" 
" U.S. Busts Massive Fake ID Scheme" "http://www.huffingtonpost.com/2013/02/05/credit-card-fraud-ring_n_2622368.html" "The Huffington Post News Team" "http://www.huffingtonpost.com/2013/02/05/credit-card-fraud-ring_n_2622368.html" 
" Here's Where You're Most Likely To Get Scammed" "http://www.huffingtonpost.com/2013/02/27/florida-scams_n_2774437.html" "The Huffington Post News Team" "http://www.huffingtonpost.com/2013/02/27/florida-scams_n_2774437.html" 
"ID theft jolts Hatch residents - Las Cruces Sun-News" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFxrONvvXgHbrHkvNSnLwhGkBYdZg&url=http://www.lcsun-news.com/las_cruces-news/ci_22724530/id-theft-jolts-hatch-residents" "" "tag:news.google.com,2005:cluster=http://www.lcsun-news.com/las_cruces-news/ci_22724530/id-theft-jolts-hatch-residents" 
"Lisa M. Dietlin:  Making a Difference: The World of Giving - The Holidays and Theft" "http://www.huffingtonpost.com/lisa-m-dietlin/identity-theft_b_2293904.html" "Lisa M. Dietlin" "http://www.huffingtonpost.com/lisa-m-dietlin/identity-theft_b_2293904.html" 
"Tax, wage ID theft tops FTC's list of most complaints - NBCNews.com (blog)" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNE4hzZ57T-ZVY1Vp8qwHGx74H4LRA&url=http://www.nbcnews.com/business/tax-wage-id-theft-tops-ftcs-list-most-complaints-1C8569858" "" "tag:news.google.com,2005:cluster=http://www.nbcnews.com/business/tax-wage-id-theft-tops-ftcs-list-most-complaints-1C8569858" 
"Action Line: Tax identity theft protection takes effort - Tulsa World" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNG_4MkZgbeqDLp2F-WF6lRmCynNPQ&url=http://www.tulsaworld.com/site/articlepath.aspx?articleid%3D20130222_15_E3_bDearA179695" "" "tag:news.google.com,2005:cluster=http://www.tulsaworld.com/site/articlepath.aspx?articleid=20130222_15_E3_bDearA179695" 
"FTC Releases Top 30 Consumer Complaints of the Year; ID Fraud Is No. 1 - ABC News" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFm3SYXRr4uGy1gY7nkcbue0b_dGw&url=http://abcnews.go.com/Business/identity-theft-tops-top-consumer-complaints-year-13th/story?id%3D18598136" "" "tag:news.google.com,2005:cluster=http://abcnews.go.com/Business/identity-theft-tops-top-consumer-complaints-year-13th/story?id=18598136" 
"Identity theft is taxing problem - Post-Bulletin" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNE-VuBQ4YGwsE1oJh2En8SWQL7KoQ&url=http://www.postbulletin.com/news/crime/identity-theft-is-taxing-problem/article_8bb8ba9a-9b00-5379-bcdb-86686617708d.html" "" "tag:news.google.com,2005:cluster=http://www.postbulletin.com/news/crime/identity-theft-is-taxing-problem/article_8bb8ba9a-9b00-5379-bcdb-86686617708d.html" 
"Tarun Wadhwa:  The  Washington Post  Got It Wrong: We Don't Need a National ID Card" "http://www.huffingtonpost.com/tarun-wadhwa/national-id-card_b_2628504.html" "Tarun Wadhwa" "http://www.huffingtonpost.com/tarun-wadhwa/national-id-card_b_2628504.html" 
"Identity theft brings 5-year term for Everett man - HeraldNet" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHdQ8HCZVMmNuxpBzzwnU5D0VXn_Q&url=http://www.heraldnet.com/article/20130228/NEWS01/702289933" "" "tag:news.google.com,2005:cluster=http://www.heraldnet.com/article/20130228/NEWS01/702289933" 
"Bellevue police break up alleged identity theft ring - KOMO News" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNF11PLZtX3moyzp6SWdy1pGNwRZuA&url=http://www.komonews.com/news/local/Bellevue-police-break-up-alleged-identity-theft-ring-193700051.html" "" "tag:news.google.com,2005:cluster=http://www.komonews.com/news/local/Bellevue-police-break-up-alleged-identity-theft-ring-193700051.html" 
"How to prevent identity theft - CBS News" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNH0jTsO8Iph4Em4UkvAMbHvPxewSQ&url=http://www.cbsnews.com/8301-505143_162-57572283/how-to-prevent-identity-theft/" "" "tag:news.google.com,2005:cluster=http://www.cbsnews.com/8301-505143_162-57572283/how-to-prevent-identity-theft/" 
"Man Arrested for Fraud, Identity Theft - Patch.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFq81MH7SJJzkjk_nbUh6QtImlx3w&url=http://cumming.patch.com/articles/man-arrested-in-fraud-identity-theft" "" "tag:news.google.com,2005:cluster=http://cumming.patch.com/articles/man-arrested-in-fraud-identity-theft" 
"College IT Guys Admit Embezzlement, Forgery, Identity Theft - Patch.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHu7eze6pB_C_xvmb19X5aIq01w6w&url=http://belmont-ca.patch.com/articles/college-it-guys-admit-embezzlement-forgery-identity-theft" "" "tag:news.google.com,2005:cluster=http://belmont-ca.patch.com/articles/college-it-guys-admit-embezzlement-forgery-identity-theft" 
"FTC: Explosion Of Tax Identity Theft Swamps Growth In Other Consumer ... - Forbes" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGbTmJBeyvSbzQTtPTKnPBgVtk0_A&url=http://www.forbes.com/sites/janetnovack/2013/02/26/ftc-explosion-of-tax-identity-theft-swamps-growth-in-other-consumer-complaints/" "" "tag:news.google.com,2005:cluster=http://www.forbes.com/sites/janetnovack/2013/02/26/ftc-explosion-of-tax-identity-theft-swamps-growth-in-other-consumer-complaints/" 
"Michael Gregg:  Be Careful When Discarding Old Smartphones and Electronics" "http://www.huffingtonpost.com/michael-gregg/discarding-electronics_b_2359184.html" "Michael Gregg" "http://www.huffingtonpost.com/michael-gregg/discarding-electronics_b_2359184.html" 
"Prosecutors highlight identity theft at 'Craigslist Killer' trial - Los Angeles Times" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNF0RSsP_7faVfsdfvkvK1qkAzlEsQ&url=http://www.latimes.com/news/nation/nationnow/la-na-nn-craigslist-murder-trial-starts-20130226,0,5528956.story" "" "tag:news.google.com,2005:cluster=http://www.latimes.com/news/nation/nationnow/la-na-nn-craigslist-murder-trial-starts-20130226,0,5528956.story" 
"Editorial: Countering ID theft requires better awareness campaigns - Engadget" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEEbWZrz9LQkXviEhGkZcl_t2KfAA&url=http://www.engadget.com/2013/03/05/increasing-identity-theft-requires-better-awareness/" "" "tag:news.google.com,2005:cluster=http://www.engadget.com/2013/03/05/increasing-identity-theft-requires-better-awareness/" 
"Bellevue police arrest 5 in identity theft ring - KIRO Seattle" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHYh9087apI0sKkWW1xVxg7fS-YRg&url=http://www.kirotv.com/news/news/bellevue-police-arrest-5-identity-theft-ring/nWbz8/" "" "tag:news.google.com,2005:cluster=http://www.kirotv.com/news/news/bellevue-police-arrest-5-identity-theft-ring/nWbz8/" 
"Identity theft and taxpayers IRS Tax Tips - News Item" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHXNVr5lij7NxT-pYCyESnnTYxEbw&url=http://newsitem.com/news/identity-theft-and-taxpayers-irs-tax-tips-1.1449134" "" "tag:news.google.com,2005:cluster=http://newsitem.com/news/identity-theft-and-taxpayers-irs-tax-tips-1.1449134" 
"Guarding against identity theft - WALB-TV" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNF4053WuRHGz7YXvtx3hlnHRZsFYg&url=http://www.walb.com/story/21544352/identity-theft-cases-pick-up" "" "tag:news.google.com,2005:cluster=http://www.walb.com/story/21544352/identity-theft-cases-pick-up" 
"Jason Alderman:  Should You Hire a Tax Preparer?" "http://www.huffingtonpost.com/jason-alderman/should-hire-tax-preparer_b_2728203.html" "Jason Alderman" "http://www.huffingtonpost.com/jason-alderman/should-hire-tax-preparer_b_2728203.html" 
"Police Blotter: DWI, Identity Theft, Property Damage and More - Patch.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGsBVIgKnB6EBmCxHxjdF_ymOg0hw&url=http://marylandheights.patch.com/articles/police-blotter-dwi-identity-theft-property-damage-and-more" "" "tag:news.google.com,2005:cluster=http://marylandheights.patch.com/articles/police-blotter-dwi-identity-theft-property-damage-and-more" 
"Man arrested for identity theft after using fake Social number - Aspen Daily News" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHAyDY9Bahc-5H7EqQLnFrJXT5MOA&url=http://www.aspendailynews.com/section/home/156889" "" "tag:news.google.com,2005:cluster=http://www.aspendailynews.com/section/home/156889" 
"2 Miami officers face identity theft charges - 7Online WSVN-TV" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEx8Bv0fETVmqYw7w69Chc66zxBMQ&url=http://www.wsvn.com/news/articles/local/21010038908210/" "" "tag:news.google.com,2005:cluster=http://www.wsvn.com/news/articles/local/21010038908210/" 
"Wanna buy a loophole? Trickster turns corporate identity theft into online ... - The Verge" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFAAnCBRAgI0PLIucZMJYHKWkmCrw&url=http://www.theverge.com/2013/2/26/4031516/wanna-buy-a-loophole-paolo-cirio-makes-corporate-identity-theft-into" "" "tag:news.google.com,2005:cluster=http://www.theverge.com/2013/2/26/4031516/wanna-buy-a-loophole-paolo-cirio-makes-corporate-identity-theft-into" 
"Nixa Woman Sentenced in Identity Theft Conspiracy - OzarksFirst.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHNhXX5PAbeOHbdxIsenxzTwYm4bw&url=http://ozarksfirst.com/fulltext?nxd_id%3D773222" "" "tag:news.google.com,2005:cluster=http://ozarksfirst.com/fulltext?nxd_id=773222" 
"Identity theft reaches three year high - CW39 NewsFix" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHtf2LroNrfL1tOumXJhK5NLa7N3w&url=http://newsfixnow.com/2013/02/27/identity-theft-reaches-three-year-high/" "" "tag:news.google.com,2005:cluster=http://newsfixnow.com/2013/02/27/identity-theft-reaches-three-year-high/" 
"Department of Revenue: 30 People Claim Identity Theft - WLTX.com" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEjB6Qj2DCWMuRs0qHZDEh6FdXpwg&url=http://www.wltx.com/news/article/225511/2/Department-of-Revenue-30-People-Claim-Identity-Theft" "" "tag:news.google.com,2005:cluster=http://www.wltx.com/news/article/225511/2/Department-of-Revenue-30-People-Claim-Identity-Theft" 
"Juliet Jeske:  Melissa McCarthy Is Obese -- So What?" "http://www.huffingtonpost.com/juliet-jeske/melissa-mccarthy-rex-reed-obese_b_2654615.html" "Juliet Jeske" "http://www.huffingtonpost.com/juliet-jeske/melissa-mccarthy-rex-reed-obese_b_2654615.html" 
"Tax refund fraud cases drive up ID theft complaints in 2012: Plain Dealing - Plain Dealer" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFxmdG0oI2_oqRnBeSJJ5x4521AoQ&url=http://www.cleveland.com/consumeraffairs/index.ssf/2013/02/tax_refund_fraud_cases_drive_u.html" "" "tag:news.google.com,2005:cluster=http://www.cleveland.com/consumeraffairs/index.ssf/2013/02/tax_refund_fraud_cases_drive_u.html" 
"FTC: Georgia No. 2 in fraud, ID theft complaints - Atlanta Journal Constitution (blog)" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEiBV9MEGcQmIjlG_nkIh4FdPFeuQ&url=http://blogs.ajc.com/business-beat/2013/02/27/ftc-georgia-no-2-in-fraud-id-theft-complaints/?cxntfid%3Dblogs_business_beat" "" "tag:news.google.com,2005:cluster=http://blogs.ajc.com/business-beat/2013/02/27/ftc-georgia-no-2-in-fraud-id-theft-complaints/?cxntfid=blogs_business_beat" 
"ID theft in LA jumps 37% - WWL First News" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEqF_8GV-DtBrUbyjQ1DlqB8UZBbw&url=http://wwl.com/ID-theft-in-LA-jumps-37-/15679019" "" "tag:news.google.com,2005:cluster=http://wwl.com/ID-theft-in-LA-jumps-37-/15679019" 
"Hundreds shred it to avoid becoming a victim of ID theft - WLOX" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHyzpMawzyv1gBFLa5d-AQ-AvgnzQ&url=http://www.wlox.com/story/21563547/hundreds-shred-it-to-avoid-becoming-a-victim-of-id-theft" "" "tag:news.google.com,2005:cluster=http://www.wlox.com/story/21563547/hundreds-shred-it-to-avoid-becoming-a-victim-of-id-theft" 
"Elkton woman charged with identity theft, police seek other victims - Cecil Whig" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFZOumt1vRfMjH-tXttvt_YPti6BA&url=http://www.cecildaily.com/news/local_news/article_0cabb994-84d2-11e2-b972-0019bb2963f4.html" "" "tag:news.google.com,2005:cluster=http://www.cecildaily.com/news/local_news/article_0cabb994-84d2-11e2-b972-0019bb2963f4.html" 
"4 Anchorage Residents Indicted For Identity Theft - Alaska Public Radio Network" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHc2BgxSoaMOQkUrTpOrdwcPnWvUQ&url=http://www.alaskapublic.org/2013/02/28/4-anchorage-residents-indicted-for-identity-theft/" "" "tag:news.google.com,2005:cluster=http://www.alaskapublic.org/2013/02/28/4-anchorage-residents-indicted-for-identity-theft/" 
"FinCEN Warns Banks to Watch for Signs of Identity Theft-Related Tax Fraud - Accounting Today" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEPd5wT9uimo1gkxQkWuQYJXhWfhw&url=http://www.accountingtoday.com/news/FinCEN-Warns-Banks-Identity-Theft-Tax-Fraud-65857-1.html" "" "tag:news.google.com,2005:cluster=http://www.accountingtoday.com/news/FinCEN-Warns-Banks-Identity-Theft-Tax-Fraud-65857-1.html" 
"Woman indicted on identity theft, fraud charges - Wall Street Journal" "http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFmLTWT1DAIEmkwhi0vsHuHn2cW6w&url=http://online.wsj.com/article/AP3f8c9eb6f7dc4ae68235a121428f3d07.html" "" "tag:news.google.com,2005:cluster=http://online.wsj.com/article/AP3f8c9eb6f7dc4ae68235a121428f3d07.html" 
